031315 RA ----DSN- τῷ τῷ τῷ ὁ
031315 N- ----DSN- σαββάτῳ σαββάτῳ σαββάτῳ σάββατον
031315 X- -------- οὐ οὐ οὐ οὐ
031315 V- 3PAI-S-- λύει λύει λύει λύω
031315 RA ----ASM- τὸν τὸν τόν ὁ
031315 N- ----ASM- βοῦν βοῦν βοῦν βοῦς
031315 RP ----GSM- αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
031315 C- -------- ἢ ἢ ἤ ἤ
031315 RA ----ASM- τὸν τὸν τόν ὁ
031315 N- ----ASM- ὄνον ὄνον ὄνον ὄνος
031315 P- -------- ἀπὸ ἀπὸ ἀπό ἀπό
031315 RA ----GSF- τῆς τῆς τῆς ὁ
031315 N- ----GSF- φάτνης φάτνης φάτνης φάτνη
031315 C- -------- καὶ καὶ καί καί
031315 V- -AAPNSM- ⸀ἀπαγαγὼν ἀπαγαγὼν ἀπαγαγών ἀπάγω
031315 V- 3PAI-S-- ποτίζει; ποτίζει ποτίζει ποτίζω
031316 RD ----ASF- ταύτην ταύτην ταύτην οὗτος
031316 C- -------- δὲ δὲ δέ δέ
031316 N- ----ASF- θυγατέρα θυγατέρα θυγατέρα θυγάτηρ
031316 N- ----GSM- Ἀβραὰμ Ἀβραὰμ Ἀβραάμ Ἀβραάμ
031316 V- -PAPASF- οὖσαν, οὖσαν οὖσαν εἰμί
031316 RR ----ASF- ἣν ἣν ἥν ὅς
031316 V- 3AAI-S-- ἔδησεν ἔδησεν ἔδησε(ν) δέω
031316 RA ----NSM- ὁ ὁ ὁ ὁ
031316 N- ----NSM- Σατανᾶς Σατανᾶς Σατανᾶς Σατανᾶς
031316 X- -------- ἰδοὺ ἰδοὺ ἰδού ἰδού
031316 A- ----APN- δέκα δέκα δέκα δέκα
031316 C- -------- καὶ καὶ καί καί
031316 A- ----APN- ὀκτὼ ὀκτὼ ὀκτώ ὀκτώ
031316 N- ----APN- ἔτη, ἔτη ἔτη ἔτος
031316 X- -------- οὐκ οὐκ οὐ οὐ
031316 V- 3IAI-S-- ἔδει ἔδει ἔδει δεῖ
031316 V- -APN---- λυθῆναι λυθῆναι λυθῆναι λύω
031316 P- -------- ἀπὸ ἀπὸ ἀπό ἀπό
031316 RA ----GSM- τοῦ τοῦ τοῦ ὁ
031316 N- ----GSM- δεσμοῦ δεσμοῦ δεσμοῦ δεσμός
031316 RD ----GSM- τούτου τούτου τούτου οὗτος
031316 RA ----DSF- τῇ τῇ τῇ ὁ
031316 N- ----DSF- ἡμέρᾳ ἡμέρᾳ ἡμέρᾳ ἡμέρα
031316 RA ----GSN- τοῦ τοῦ τοῦ ὁ
031316 N- ----GSN- σαββάτου; σαββάτου σαββάτου σάββατον
031317 C- -------- καὶ καὶ καί καί
031317 RD ----APN- ταῦτα ταῦτα ταῦτα οὗτος
031317 V- -PAPGSM- λέγοντος λέγοντος λέγοντος λέγω
031317 RP ----GSM- αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
031317 V- 3IPI-P-- κατῃσχύνοντο κατῃσχύνοντο κατῃσχύνοντο καταισχύνω
031317 A- ----NPM- πάντες πάντες πάντες πᾶς
031317 RA ----NPM- οἱ οἱ οἱ ὁ
031317 V- -PMPNPM- ἀντικείμενοι ἀντικείμενοι ἀντικείμενοι ἀντίκειμαι
031317 RP ----DSM- αὐτῷ, αὐτῷ αὐτῷ αὐτός
031317 C- -------- καὶ καὶ καί καί
031317 A- ----NSM- πᾶς πᾶς πᾶς πᾶς
031317 RA ----NSM- ὁ ὁ ὁ ὁ
031317 N- ----NSM- ὄχλος ὄχλος ὄχλος ὄχλος
031317 V- 3IAI-S-- ἔχαιρεν ἔχαιρεν ἔχαιρε(ν) χαίρω
031317 P- -------- ἐπὶ ἐπὶ ἐπί ἐπί
031317 A- ----DPN- πᾶσιν πᾶσιν πᾶσι(ν) πᾶς
031317 RA ----DPN- τοῖς τοῖς τοῖς ὁ
031317 A- ----DPN- ἐνδόξοις ἐνδόξοις ἐνδόξοις ἔνδοξος
031317 RA ----DPN- τοῖς τοῖς τοῖς ὁ
031317 V- -PMPDPN- γινομένοις γινομένοις γινομένοις γίνομαι
031317 P- -------- ὑπ’ ὑπ’ ὑπό ὑπό
031317 RP ----GSM- αὐτοῦ. αὐτοῦ αὐτοῦ αὐτός
031318 V- 3IAI-S-- Ἔλεγεν Ἔλεγεν ἔλεγε(ν) λέγω
031318 C- -------- ⸀οὖν· οὖν οὖν οὖν
031318 RI ----DSN- Τίνι Τίνι τίνι τίς
031318 A- ----NSF- ὁμοία ὁμοία ὁμοία ὅμοιος
031318 V- 3PAI-S-- ἐστὶν ἐστὶν ἐστί(ν) εἰμί
031318 RA ----NSF- ἡ ἡ ἡ ὁ
031318 N- ----NSF- βασιλεία βασιλεία βασιλεία βασιλεία
031318 RA ----GSM- τοῦ τοῦ τοῦ ὁ
031318 N- ----GSM- θεοῦ, θεοῦ θεοῦ θεός
031318 C- -------- καὶ καὶ καί καί
031318 RI ----DSN- τίνι τίνι τίνι τίς
031318 V- 1FAI-S-- ὁμοιώσω ὁμοιώσω ὁμοιώσω ὁμοιόω
031318 RP ----ASF- αὐτήν; αὐτήν αὐτήν ἑαυτοῦ
031319 A- ----NSF- ὁμοία ὁμοία ὁμοία ὅμοιος
031319 V- 3PAI-S-- ἐστὶν ἐστὶν ἐστί(ν) εἰμί
031319 N- ----DSM- κόκκῳ κόκκῳ κόκκῳ κόκκος
031319 N- ----GSN- σινάπεως, σινάπεως σινάπεως σίναπι
031319 RR ----ASM- ὃν ὃν ὅν ὅς
031319 V- -AAPNSM- λαβὼν λαβὼν λαβών λαμβάνω
031319 N- ----NSM- ἄνθρωπος ἄνθρωπος ἄνθρωπος ἄνθρωπος
031319 V- 3AAI-S-- ἔβαλεν ἔβαλεν ἔβαλε(ν) βάλλω
031319 P- -------- εἰς εἰς εἰς εἰς
031319 N- ----ASM- κῆπον κῆπον κῆπον κῆπος
031319 RP ----GSM- ἑαυτοῦ, ἑαυτοῦ ἑαυτοῦ ἑαυτοῦ
031319 C- -------- καὶ καὶ καί καί
031319 V- 3AAI-S-- ηὔξησεν ηὔξησεν ηὔξησε(ν) αὐξάνω
031319 C- -------- καὶ καὶ καί καί
031319 V- 3AMI-S-- ἐγένετο ἐγένετο ἐγένετο γίνομαι
031319 P- -------- εἰς εἰς εἰς εἰς
031319 N- ----ASN- ⸀δένδρον, δένδρον δένδρον δένδρον
031319 C- -------- καὶ καὶ καί καί
031319 RA ----NPN- τὰ τὰ τά ὁ
031319 A- ----NPN- πετεινὰ πετεινὰ πετεινά πετεινόν
031319 RA ----GSM- τοῦ τοῦ τοῦ ὁ
031319 N- ----GSM- οὐρανοῦ οὐρανοῦ οὐρανοῦ οὐρανός
031319 V- 3AAI-S-- κατεσκήνωσεν κατεσκήνωσεν κατεσκήνωσε(ν) κατασκηνόω
031319 P- -------- ἐν ἐν ἐν ἐν
031319 RA ----DPM- τοῖς τοῖς τοῖς ὁ
031319 N- ----DPM- κλάδοις κλάδοις κλάδοις κλάδος
031319 RP ----GSN- αὐτοῦ. αὐτοῦ αὐτοῦ αὐτός
031320 C- -------- ⸀Καὶ Καὶ καί καί
031320 D- -------- πάλιν πάλιν πάλιν πάλιν
031320 V- 3AAI-S-- εἶπεν· εἶπεν εἶπε(ν) λέγω
031320 RI ----DSN- Τίνι Τίνι τίνι τίς
031320 V- 1FAI-S-- ὁμοιώσω ὁμοιώσω ὁμοιώσω ὁμοιόω
031320 RA ----ASF- τὴν τὴν τήν ὁ
031320 N- ----ASF- βασιλείαν βασιλείαν βασιλείαν βασιλεία
031320 RA ----GSM- τοῦ τοῦ τοῦ ὁ
031320 N- ----GSM- θεοῦ; θεοῦ θεοῦ θεός
031321 A- ----NSF- ὁμοία ὁμοία ὁμοία ὅμοιος
031321 V- 3PAI-S-- ἐστὶν ἐστὶν ἐστί(ν) εἰμί
031321 N- ----DSF- ζύμῃ, ζύμῃ ζύμῃ ζύμη
031321 RR ----ASF- ἣν ἣν ἥν ὅς
031321 V- -AAPNSF- λαβοῦσα λαβοῦσα λαβοῦσα λαμβάνω
031321 N- ----NSF- γυνὴ γυνὴ γυνή γυνή
031321 V- 3AAI-S-- ⸀ἔκρυψεν ἔκρυψεν ἔκρυψε(ν) κρύπτω
031321 P- -------- εἰς εἰς εἰς εἰς
031321 N- ----GSN- ἀλεύρου ἀλεύρου ἀλεύρου ἄλευρον
031321 N- ----APN- σάτα σάτα σάτα σάτον
031321 A- ----APN- τρία τρία τρία τρεῖς
031321 P- -------- ἕως ἕως ἕως ἕως
031321 RR ----GSM- οὗ οὗ οὗ ὅς
031321 V- 3API-S-- ἐζυμώθη ἐζυμώθη ἐζυμώθη ζυμόω
031321 A- ----NSN- ὅλον. ὅλον ὅλον ὅλος
031322 C- -------- Καὶ Καὶ καί καί
031322 V- 3IMI-S-- διεπορεύετο διεπορεύετο διεπορεύετο διαπορεύομαι
031322 P- -------- κατὰ κατὰ κατά κατά
031322 N- ----APF- πόλεις πόλεις πόλεις πόλις
031322 C- -------- καὶ καὶ καί καί
031322 N- ----APF- κώμας κώμας κώμας κώμη
031322 V- -PAPNSM- διδάσκων διδάσκων διδάσκων διδάσκω
